Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
3,36,0,0.2413793,0.88,0.3737931
3,37,0,0.2413793,0.88,0.3737931
3,38,0,0.2413793,0.88,0.3737931
3,39,0,0.2413793,0.88,0.3737931
3,40,0,0.2413793,0.88,0.3737931
3,41,0,0.2413793,0.88,0.3737931
3,42,0,0.2413793,0.88,0.3737931
3,43,0,0.2413793,0.88,0.3737931
3,44,0,0.2413793,0.88,0.3737931
3,45,0,0.2413793,0.88,0.3737931
3,46,0.2424242,0.3333333,0.7894737,0.374269
3,47,0.2424242,0.3333333,0.7894737,0.374269
3,48,0.2424242,0.3333333,0.7894737,0.374269
3,49,0,0.25,0.875,0.375
3,50,0.2285714,0.3428572,0.7826087,0.3751553
3,51,0,0.4166667,0.7142857,0.3769841
3,52,0.25,0.28125,0.85,0.3770833
3,53,0.1764706,0.3235294,0.8095238,0.3776844
3,54,0.3333333,0.3333333,0.8,0.3777778
3,55,0.3333333,0.3333333,0.8,0.3777778
3,56,0.3333333,0.3333333,0.8,0.3777778
3,57,0.3333333,0.3333333,0.8,0.3777778
3,58,0.3333333,0.3333333,0.8,0.3777778
3,59,0.3333333,0.3333333,0.8,0.3777778
3,60,0.3333333,0.3333333,0.8,0.3777778
3,61,0.3333333,0.3333333,0.8,0.3777778
3,62,0.3333333,0.3333333,0.8,0.3777778
3,63,0.3333333,0.3333333,0.8,0.3777778
3,64,0.3333333,0.3333333,0.8,0.3777778
3,65,0.3333333,0.3333333,0.8,0.3777778
3,66,0.3333333,0.3333333,0.8,0.3777778
3,67,0,0.2903226,0.8461539,0.3788255
3,68,0.125,0.375,0.7619048,0.3789683
3,69,0.2068966,0.2413793,0.9,0.3804598
3,70,0,0.2758621,0.875,0.3836207
3,71,0,0.2758621,0.875,0.3836207
3,72,0.1212121,0.3939394,0.7619048,0.3852814
3,73,0.1212121,0.3939394,0.7619048,0.3852814
3,74,0.1212121,0.3939394,0.7619048,0.3852814
3,75,0,0.3636364,0.8,0.3878788
3,76,0.2285714,0.3428572,0.8260869,0.389648
3,77,0,0.3870968,0.7826087,0.3899018
3,78,0,0.3,0.88,0.3933333
3,79,0,0.3,0.88,0.3933333
3,80,0.3243243,0.3243243,0.8571429,0.3938224
3,81,0.125,0.46875,0.7222222,0.3969907
3,82,0,0.4193548,0.7727273,0.3973607
3,83,0,0.4193548,0.7727273,0.3973607
3,84,0,0.4193548,0.7727273,0.3973607
3,85,0,0.3333333,0.875,0.4027778
3,86,0,0.3571429,0.8636364,0.4069264
3,87,0,0.3571429,0.8636364,0.4069264
3,88,0,0.3571429,0.8636364,0.4069264
3,89,0,0.3571429,0.8636364,0.4069264
3,90,0,0.3571429,0.8636364,0.4069264
3,91,0,0.3571429,0.8636364,0.4069264
3,92,0,0.3571429,0.8636364,0.4069264
3,93,0,0.3571429,0.8636364,0.4069264
3,94,0,0.3571429,0.8636364,0.4069264
3,95,0,0.3571429,0.8636364,0.4069264
3,96,0,0.3571429,0.8636364,0.4069264
3,97,0,0.3103448,0.9166667,0.4090038
3,98,0,0.3333333,0.9166667,0.4166667
3,99,0.1212121,0.3030303,0.9565217,0.4198507
4,0,0,0.2903226,0.8461539,0.3788255
4,1,0.125,0.375,0.7619048,0.3789683
4,2,0.125,0.375,0.7619048,0.3789683
4,3,0.125,0.375,0.7619048,0.3789683
4,4,0.2068966,0.2413793,0.9,0.3804598
4,5,0.2068966,0.2413793,0.9,0.3804598
4,6,0.2,0.3,0.8421053,0.3807018
4,7,0,0.4285714,0.7142857,0.3809524
4,8,0,0.3103448,0.8333333,0.381226
4,9,0.1935484,0.2903226,0.8571429,0.3824885
4,10,0,0.2758621,0.875,0.3836207
4,11,0,0.2758621,0.875,0.3836207
4,12,0,0.2758621,0.875,0.3836207
4,13,0,0.2758621,0.875,0.3836207
4,14,0,0.2758621,0.875,0.3836207
4,15,0,0.2758621,0.875,0.3836207
4,16,0,0.2758621,0.875,0.3836207
4,17,0,0.2758621,0.875,0.3836207
4,18,0,0.2758621,0.875,0.3836207
4,19,0,0.3939394,0.76,0.3846465
4,20,0,0.2857143,0.8695652,0.3850932
4,21,0,0.2857143,0.8695652,0.3850932
4,22,0.1212121,0.3939394,0.7619048,0.3852814
4,23,0.1212121,0.3939394,0.7619048,0.3852814
4,24,0.1212121,0.3939394,0.7619048,0.3852814
4,25,0.125,0.40625,0.75,0.3854167
4,26,0,0.40625,0.75,0.3854167
4,27,0,0.2333333,0.9230769,0.3854701
4,28,0.2285714,0.3428572,0.8181818,0.387013
4,29,0.2285714,0.3428572,0.8181818,0.387013
4,30,0,0.2413793,0.92,0.3871264
4,31,0,0.3636364,0.8,0.3878788
4,32,0.2285714,0.3428572,0.8260869,0.389648
4,33,0.2285714,0.3428572,0.8260869,0.389648
4,34,0,0.3870968,0.7826087,0.3899018
4,35,0,0.3870968,0.7826087,0.3899018
4,36,0,0.3870968,0.7826087,0.3899018
4,37,0,0.3448276,0.8333333,0.3927203
4,38,0,0.3,0.88,0.3933333
4,39,0,0.3,0.88,0.3933333
4,40,0,0.3,0.88,0.3933333
4,41,0.3243243,0.3243243,0.8571429,0.3938224
4,42,0.3243243,0.3243243,0.8571429,0.3938224
4,43,0.125,0.46875,0.7222222,0.3969907
4,44,0.125,0.46875,0.7222222,0.3969907
4,45,0.125,0.46875,0.7222222,0.3969907
4,46,0,0.4193548,0.7727273,0.3973607
4,47,0,0.4193548,0.7727273,0.3973607
4,48,0,0.4193548,0.7727273,0.3973607
4,49,0,0.4193548,0.7727273,0.3973607
4,50,0,0.4193548,0.7727273,0.3973607
4,51,0.137931,0.3448276,0.85,0.3982759
4,52,0,0.4333333,0.7619048,0.3984127
4,53,0,0.3333333,0.8636364,0.3989899
4,54,0.1176471,0.3823529,0.8181818,0.4001783
4,55,0.125,0.40625,0.8,0.4020833
4,56,0,0.3333333,0.875,0.4027778
4,57,0,0.3333333,0.875,0.4027778
4,58,0,0.3333333,0.875,0.4027778
4,59,0,0.3448276,0.8695652,0.4047976
4,60,0,0.3571429,0.8636364,0.4069264
4,61,0,0.3571429,0.8636364,0.4069264
4,62,0,0.3571429,0.8636364,0.4069264
4,63,0,0.3571429,0.8636364,0.4069264
4,64,0,0.3571429,0.8636364,0.4069264
4,65,0,0.3571429,0.8636364,0.4069264
4,66,0,0.3571429,0.8636364,0.4069264
4,67,0,0.3571429,0.8636364,0.4069264
4,68,0,0.3571429,0.8636364,0.4069264
4,69,0,0.3571429,0.8636364,0.4069264
4,70,0,0.3571429,0.8636364,0.4069264
4,71,0,0.3571429,0.8636364,0.4069264
4,72,0,0.3571429,0.8636364,0.4069264
4,73,0,0.3571429,0.8636364,0.4069264
4,74,0,0.3571429,0.8636364,0.4069264
4,75,0,0.3571429,0.8636364,0.4069264
4,76,0,0.3571429,0.8636364,0.4069264
4,77,0,0.3571429,0.8636364,0.4069264
4,78,0,0.3571429,0.8636364,0.4069264
4,79,0,0.3571429,0.8636364,0.4069264
4,80,0,0.3571429,0.8636364,0.4069264
4,81,0,0.3571429,0.8636364,0.4069264
4,82,0,0.3571429,0.8636364,0.4069264
4,83,0,0.3571429,0.8636364,0.4069264
4,84,0,0.3571429,0.8636364,0.4069264
4,85,0,0.3571429,0.8636364,0.4069264
4,86,0,0.3571429,0.8636364,0.4069264
4,87,0,0.3571429,0.8636364,0.4069264
4,88,0,0.3103448,0.9166667,0.4090038
4,89,0,0.3103448,0.9166667,0.4090038
4,90,0,0.46875,0.7727273,0.4138258
4,91,0,0.3793103,0.8636364,0.4143156
4,92,0,0.4444444,0.8,0.4148148
4,93,0,0.3333333,0.9166667,0.4166667
4,94,0.1212121,0.3030303,0.9565217,0.4198507
4,95,0.1212121,0.3030303,0.9565217,0.4198507
4,96,0.1212121,0.3030303,0.9565217,0.4198507
