Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
2,75,0.6285715,0.05714286,0.7647059,0.4644258
2,76,0.4444444,0.1111111,0.95,0.4648148
2,77,0.4444444,0.1111111,0.95,0.4648148
2,78,0.4444444,0.1111111,0.95,0.4648148
2,79,0.4444444,0.1111111,0.95,0.4648148
2,80,0.4444444,0.1111111,0.95,0.4648148
2,81,0.5945946,0,0.8,0.4648649
2,82,0.5555556,0.05555556,0.8421053,0.465887
2,83,0.6842105,0.1578947,0.7142857,0.4661654
2,84,0.6486486,0.1081081,0.75,0.4662162
2,85,0.6666667,0.1111111,0.7333333,0.4666667
2,86,0.6666667,0.1111111,0.7333333,0.4666667
2,87,0.6666667,0.1111111,0.7333333,0.4666667
2,88,0.6666667,0.1111111,0.7333333,0.4666667
2,89,0.6666667,0.1111111,0.7333333,0.4666667
2,90,0.6666667,0.1111111,0.7333333,0.4666667
2,91,0.6666667,0.1111111,0.7333333,0.4666667
2,92,0.6666667,0.1111111,0.7333333,0.4666667
2,93,0.5641026,0.1282051,0.8421053,0.468736
2,94,0.4878049,0,0.92,0.4692683
2,95,0.4878049,0,0.92,0.4692683
2,96,0.6341463,0.09756097,0.7777778,0.4706414
2,97,0.5789474,0.1052632,0.8333333,0.4707602
2,98,0.6153846,0.1025641,0.8333333,0.482906
2,99,0.6315789,0.1052632,0.8235294,0.4850361
3,0,0.6486486,0.1621622,0.7333333,0.4606607
3,1,0.5405405,0.1081081,0.8421053,0.4608819
3,2,0.4324324,0.1081081,0.952381,0.4616045
3,3,0.4324324,0.1081081,0.952381,0.4616045
3,4,0.4324324,0.1081081,0.952381,0.4616045
3,5,0.4324324,0.05405406,0.9545454,0.462326
3,6,0.6,0.1,0.7894737,0.4631579
3,7,0.6,0.1,0.7894737,0.4631579
3,8,0.6,0.1,0.7894737,0.4631579
3,9,0.6,0.1,0.7894737,0.4631579
3,10,0.6,0.1,0.7894737,0.4631579
3,11,0.6,0.1,0.7894737,0.4631579
3,12,0.6,0.1,0.7894737,0.4631579
3,13,0.6,0.1,0.7894737,0.4631579
3,14,0.6,0.1,0.7894737,0.4631579
3,15,0.6,0.1,0.7894737,0.4631579
3,16,0.6,0.1,0.7894737,0.4631579
3,17,0.6,0.1,0.7894737,0.4631579
3,18,0.6,0.1,0.7894737,0.4631579
3,19,0.6,0.1,0.7894737,0.4631579
3,20,0.6,0.1,0.7894737,0.4631579
3,21,0.6,0.1,0.7894737,0.4631579
3,22,0.6,0.1,0.7894737,0.4631579
3,23,0.6,0.1,0.7894737,0.4631579
3,24,0.6,0.1,0.7894737,0.4631579
3,25,0.6,0.1,0.7894737,0.4631579
3,26,0.6,0.1,0.7894737,0.4631579
3,27,0.6,0.1,0.7894737,0.4631579
3,28,0.6,0.1,0.7894737,0.4631579
3,29,0.6,0.1,0.7894737,0.4631579
3,30,0.6,0.1,0.7894737,0.4631579
3,31,0.6,0.1,0.7894737,0.4631579
3,32,0.6,0.1,0.7894737,0.4631579
3,33,0.4285714,0.0952381,0.9615384,0.46337
3,34,0.5405405,0.05405406,0.85,0.4635135
3,35,0.6285715,0.05714286,0.7647059,0.4644258
3,36,0.4444444,0.1111111,0.95,0.4648148
3,37,0.4444444,0.1111111,0.95,0.4648148
3,38,0.4444444,0.1111111,0.95,0.4648148
3,39,0.4444444,0.1111111,0.95,0.4648148
3,40,0.4444444,0.1111111,0.95,0.4648148
3,41,0.4444444,0.1111111,0.95,0.4648148
3,42,0.4444444,0.1111111,0.95,0.4648148
3,43,0.5945946,0,0.8,0.4648649
3,44,0.7027027,0.1621622,0.6923077,0.4650035
3,45,0.5555556,0.05555556,0.8421053,0.465887
3,46,0.6842105,0.1578947,0.7142857,0.4661654
3,47,0.6486486,0.1081081,0.75,0.4662162
