Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
3,94,0.5365854,0.09756097,0.95,0.4955285
3,95,0.5581396,0.1395349,0.9444444,0.5008613
3,96,0.6341463,0.1463415,0.875,0.5030488
3,97,0.5714286,0.1666667,0.9411765,0.5042017
3,98,0.5714286,0.1428571,0.9444444,0.505291
3,99,0.5714286,0,0.9545454,0.508658
4,0,0.4878049,0,0.9583333,0.4820461
4,1,0.4878049,0,0.9583333,0.4820461
4,2,0.4878049,0,0.9583333,0.4820461
4,3,0.4878049,0,0.9583333,0.4820461
4,4,0.4878049,0,0.9583333,0.4820461
4,5,0.4878049,0,0.9583333,0.4820461
4,6,0.4878049,0,0.9583333,0.4820461
4,7,0.4878049,0,0.9583333,0.4820461
4,8,0.4878049,0,0.9583333,0.4820461
4,9,0.5641026,0.1538462,0.8823529,0.4821518
4,10,0.5641026,0.1538462,0.8823529,0.4821518
4,11,0.6341463,0.1219512,0.8125,0.4822154
4,12,0.6341463,0.1219512,0.8125,0.4822154
4,13,0.6341463,0.1219512,0.8125,0.4822154
4,14,0.4878049,0,0.96,0.4826016
4,15,0.4878049,0,0.96,0.4826016
4,16,0.5641026,0.1025641,0.8888889,0.4843305
4,17,0.5,0.1,0.9545454,0.4848485
4,18,0.5,0,0.9565217,0.4855072
4,19,0.5,0,0.9565217,0.4855072
4,20,0.5,0,0.9565217,0.4855072
4,21,0.5,0,0.9565217,0.4855072
4,22,0.5,0,0.9565217,0.4855072
4,23,0.5,0,0.9565217,0.4855072
4,24,0.5,0,0.9565217,0.4855072
4,25,0.5,0,0.9565217,0.4855072
4,26,0.5,0,0.9565217,0.4855072
4,27,0.5,0,0.9565217,0.4855072
4,28,0.5,0,0.9583333,0.4861111
4,29,0.5,0,0.9583333,0.4861111
4,30,0.5,0,0.9583333,0.4861111
4,31,0.5116279,0.1162791,0.952381,0.488003
4,32,0.5116279,0.1162791,0.952381,0.488003
4,33,0.6829268,0.1951219,0.7857143,0.489547
4,34,0.6829268,0.1951219,0.7857143,0.489547
4,35,0.5128205,0,0.9565217,0.4897808
4,36,0.5116279,0,0.9583333,0.4899871
4,37,0.5116279,0,0.9583333,0.4899871
4,38,0.5116279,0,0.9583333,0.4899871
4,39,0.5121951,0,0.9583333,0.4901761
4,40,0.5238096,0.1428571,0.9473684,0.4903927
4,41,0.5116279,0,0.96,0.4905426
4,42,0.5238096,0.0952381,0.952381,0.4920635
4,43,0.5238096,0.0952381,0.952381,0.4920635
4,44,0.5238096,0.0952381,0.952381,0.4920635
4,45,0.5238096,0.0952381,0.952381,0.4920635
4,46,0.5238096,0.0952381,0.952381,0.4920635
4,47,0.5238096,0,0.9565217,0.4934438
4,48,0.5238096,0,0.9565217,0.4934438
4,49,0.5238096,0,0.9565217,0.4934438
4,50,0.5238096,0,0.9565217,0.4934438
4,51,0.5365854,0.1707317,0.9444444,0.4936766
4,52,0.5365854,0.1707317,0.9444444,0.4936766
4,53,0.5365854,0.1707317,0.9444444,0.4936766
4,54,0.5365854,0.1707317,0.9444444,0.4936766
4,55,0.5365854,0.1707317,0.9444444,0.4936766
4,56,0.5365854,0.1707317,0.9444444,0.4936766
4,57,0.5365854,0.1707317,0.9444444,0.4936766
4,58,0.5365854,0.1707317,0.9444444,0.4936766
4,59,0.5365854,0.1707317,0.9444444,0.4936766
4,60,0.5365854,0.1707317,0.9444444,0.4936766
4,61,0.5365854,0.1707317,0.9444444,0.4936766
4,62,0.5365854,0.1707317,0.9444444,0.4936766
4,63,0.5365854,0.1707317,0.9444444,0.4936766
4,64,0.5365854,0.1707317,0.9444444,0.4936766
4,65,0.5365854,0.1707317,0.9444444,0.4936766
4,66,0.5365854,0.1707317,0.9444444,0.4936766
4,67,0.5365854,0.1707317,0.9444444,0.4936766
4,68,0.5365854,0.1707317,0.9444444,0.4936766
